,url,section,title,year,type,author
49,https://mindmodeling.org/cogsci2010/papers/0050/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Confidence without Competence in the Evaluation of Scientific Claims,2010,talk,"Shtulman, Andrew"
50,https://mindmodeling.org/cogsci2010/papers/0051/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Individual Differences as Predictors of Learning and Engagement,2010,talk,"D'Mello, Sidney"
50,https://mindmodeling.org/cogsci2010/papers/0051/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Individual Differences as Predictors of Learning and Engagement,2010,talk,"Williams, Claire"
50,https://mindmodeling.org/cogsci2010/papers/0051/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Individual Differences as Predictors of Learning and Engagement,2010,talk,"Hays, Patrick"
50,https://mindmodeling.org/cogsci2010/papers/0051/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Individual Differences as Predictors of Learning and Engagement,2010,talk,"Olney, Andrew"
51,https://mindmodeling.org/cogsci2010/papers/0052/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Do Tutors Content Knowledge and Beliefs About Learning Influence Their Assessment of Tutees Understanding?,2010,talk,"Herppich, Stephanie"
51,https://mindmodeling.org/cogsci2010/papers/0052/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Do Tutors Content Knowledge and Beliefs About Learning Influence Their Assessment of Tutees Understanding?,2010,talk,"Wittwer, Jörg"
51,https://mindmodeling.org/cogsci2010/papers/0052/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Do Tutors Content Knowledge and Beliefs About Learning Influence Their Assessment of Tutees Understanding?,2010,talk,"Nückles, Matthias"
51,https://mindmodeling.org/cogsci2010/papers/0052/index.html,"Education: Meta-Cognitive Aspects (12:00, Thu Aug 12)",Do Tutors Content Knowledge and Beliefs About Learning Influence Their Assessment of Tutees Understanding?,2010,talk,"Renkl, Alexander"
52,https://mindmodeling.org/cogsci2010/papers/0053/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Risk attitude in decision making: A clash of three approaches,2010,talk,"Yechiam, Eldad"
52,https://mindmodeling.org/cogsci2010/papers/0053/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Risk attitude in decision making: A clash of three approaches,2010,talk,"Ert, Eyal"
53,https://mindmodeling.org/cogsci2010/papers/0054/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Making Assessments While Taking Sequential Risks,2010,talk,"Wershbale, Avishai"
53,https://mindmodeling.org/cogsci2010/papers/0054/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Making Assessments While Taking Sequential Risks,2010,talk,"Pleskac, Timothy"
54,https://mindmodeling.org/cogsci2010/papers/0055/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Testing Two Explanations for the Disjunction Effect in Prisoner's Dilemma Games: Complexity and Quasi-Magical Thinking,2010,talk,"Hristova, Evgenia"
54,https://mindmodeling.org/cogsci2010/papers/0055/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Testing Two Explanations for the Disjunction Effect in Prisoner's Dilemma Games: Complexity and Quasi-Magical Thinking,2010,talk,"Grinberg, Maurice"
55,https://mindmodeling.org/cogsci2010/papers/0056/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Mentalizing in games: A subtractive behavioral study of Prisoner's Dilemma,2010,talk,"Napoli, Antonio"
55,https://mindmodeling.org/cogsci2010/papers/0056/index.html,"Decision Making: Risk (12:00, Thu Aug 12)",Mentalizing in games: A subtractive behavioral study of Prisoner's Dilemma,2010,talk,"Fum, Danilo"
56,https://mindmodeling.org/cogsci2010/papers/0057/index.html,"Symposium: Prospective Perception (12:00, Thu Aug 12)",Prospective Perception,2010,symposium,"Jordan, Jerome Scott"
56,https://mindmodeling.org/cogsci2010/papers/0057/index.html,"Symposium: Prospective Perception (12:00, Thu Aug 12)",Prospective Perception,2010,symposium,"Witt, Jessica"
56,https://mindmodeling.org/cogsci2010/papers/0057/index.html,"Symposium: Prospective Perception (12:00, Thu Aug 12)",Prospective Perception,2010,symposium,"Riley, Michael"
57,https://mindmodeling.org/cogsci2010/papers/0058/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Constructing Spatial Concepts from Universal Primitives,2010,talk,"Xu, Yang"
57,https://mindmodeling.org/cogsci2010/papers/0058/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Constructing Spatial Concepts from Universal Primitives,2010,talk,"Kemp, Charles"
58,https://mindmodeling.org/cogsci2010/papers/0059/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Replicating Color Term Universals through Human Iterated Learning,2010,talk,"Xu, Jing"
58,https://mindmodeling.org/cogsci2010/papers/0059/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Replicating Color Term Universals through Human Iterated Learning,2010,talk,"Griffiths, Thomas"
58,https://mindmodeling.org/cogsci2010/papers/0059/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Replicating Color Term Universals through Human Iterated Learning,2010,talk,"Dowman, Mike"
59,https://mindmodeling.org/cogsci2010/papers/0060/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Similarity judgments reflect both language and cross-language tendencies:  Evidence from two semantic domains,2010,talk,"Khetarpal, Naveen"
59,https://mindmodeling.org/cogsci2010/papers/0060/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Similarity judgments reflect both language and cross-language tendencies:  Evidence from two semantic domains,2010,talk,"Majid, Asifa"
59,https://mindmodeling.org/cogsci2010/papers/0060/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Similarity judgments reflect both language and cross-language tendencies:  Evidence from two semantic domains,2010,talk,"Malt, Barbara"
59,https://mindmodeling.org/cogsci2010/papers/0060/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Similarity judgments reflect both language and cross-language tendencies:  Evidence from two semantic domains,2010,talk,"Sloman, Steven"
59,https://mindmodeling.org/cogsci2010/papers/0060/index.html,"Conceptual Spaces: Examples and Methods (13:30, Thu Aug 12)",Similarity judgments reflect both language and cross-language tendencies:  Evidence from two semantic domains,2010,talk,"Regier, Terry"
60,https://mindmodeling.org/cogsci2010/papers/0061/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Adults' self-directed learning of an artificial lexicon: The dynamics of neighborhood reorganization,2010,talk,"Bardhan, Neil"
60,https://mindmodeling.org/cogsci2010/papers/0061/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Adults' self-directed learning of an artificial lexicon: The dynamics of neighborhood reorganization,2010,talk,"Aslin, Richard"
60,https://mindmodeling.org/cogsci2010/papers/0061/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Adults' self-directed learning of an artificial lexicon: The dynamics of neighborhood reorganization,2010,talk,"Tanenhaus, Michael"
61,https://mindmodeling.org/cogsci2010/papers/0062/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Perceptual Advantage from Generalized Linguistic Knowledge,2010,talk,"Pajak, Bozena"
62,https://mindmodeling.org/cogsci2010/papers/0063/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",A rational account of perceptual compensation for coarticulation,2010,talk,"Sonderegger, Morgan"
62,https://mindmodeling.org/cogsci2010/papers/0063/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",A rational account of perceptual compensation for coarticulation,2010,talk,"Yu, Alan"
63,https://mindmodeling.org/cogsci2010/papers/0064/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Effects of Pragmatic Inference on Phoneme Identification,2010,talk,"Rohde, Hannah"
63,https://mindmodeling.org/cogsci2010/papers/0064/index.html,"Language: Speech Perception (13:30, Thu Aug 12)",Effects of Pragmatic Inference on Phoneme Identification,2010,talk,"Ettlinger, Marc"
64,https://mindmodeling.org/cogsci2010/papers/0065/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)",Individual Differences in Attention During Category Learning,2010,talk,"Lee, Michael"
64,https://mindmodeling.org/cogsci2010/papers/0065/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)",Individual Differences in Attention During Category Learning,2010,talk,"Wetzels, Ruud"
65,https://mindmodeling.org/cogsci2010/papers/0066/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)","Categorisation, Deference and Cognitive Style",2010,talk,"Braisby, Nick"
65,https://mindmodeling.org/cogsci2010/papers/0066/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)","Categorisation, Deference and Cognitive Style",2010,talk,"Hanlon, Sharon"
66,https://mindmodeling.org/cogsci2010/papers/0067/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)","When Comparison Helps: The Role of Language, Prior Knowledge and Similarity in Categorizing Novel Objects",2010,talk,"Sims, Clare"
66,https://mindmodeling.org/cogsci2010/papers/0067/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)","When Comparison Helps: The Role of Language, Prior Knowledge and Similarity in Categorizing Novel Objects",2010,talk,"Colunga, Eliana"
67,https://mindmodeling.org/cogsci2010/papers/0068/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)",Category Learning and Adaptive Benefits of Aging,2010,talk,"Merritt, Angela"
67,https://mindmodeling.org/cogsci2010/papers/0068/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)",Category Learning and Adaptive Benefits of Aging,2010,talk,"Karlsson, Linnea"
67,https://mindmodeling.org/cogsci2010/papers/0068/index.html,"Induction: Differential Factors (13:30, Thu Aug 12)",Category Learning and Adaptive Benefits of Aging,2010,talk,"Cokely, Edward"
68,https://mindmodeling.org/cogsci2010/papers/0069/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Encoding higher-order structure in visual working memory: A probabilistic model,2010,talk,"Brady, Timothy"
68,https://mindmodeling.org/cogsci2010/papers/0069/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Encoding higher-order structure in visual working memory: A probabilistic model,2010,talk,"Tenenbaum, Joshua"
69,https://mindmodeling.org/cogsci2010/papers/0070/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Expertise in Visual Art is Associated with Altered Perceptual Strategies Within and Across Domains: Evidence from Eye Tracking,2010,talk,"Glazek, Kuba"
69,https://mindmodeling.org/cogsci2010/papers/0070/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Expertise in Visual Art is Associated with Altered Perceptual Strategies Within and Across Domains: Evidence from Eye Tracking,2010,talk,"Weisberg, Robert"
70,https://mindmodeling.org/cogsci2010/papers/0071/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Melody Recognition: Effects of Articulation Format,2010,talk,"Lim, Stephen Wee Hun"
70,https://mindmodeling.org/cogsci2010/papers/0071/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",Melody Recognition: Effects of Articulation Format,2010,talk,"Goh, Winston"
71,https://mindmodeling.org/cogsci2010/papers/0072/index.html,"Cognitive Architecture: Higher-Order Structure (13:30, Thu Aug 12)",On the Relationship Between Entropy and Meaning in Music: An Exploration with Recurrent Neural Networks,2010,talk,"Cox, Greg"
72,https://mindmodeling.org/cogsci2010/papers/0073/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Simulating Cognitive Coping Strategies for Intelligent Support Agents,2010,talk,"Aziz, Ab Azizi"
72,https://mindmodeling.org/cogsci2010/papers/0073/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Simulating Cognitive Coping Strategies for Intelligent Support Agents,2010,talk,"Treur, Jan"
72,https://mindmodeling.org/cogsci2010/papers/0073/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Simulating Cognitive Coping Strategies for Intelligent Support Agents,2010,talk,"Klein, Michel"
73,https://mindmodeling.org/cogsci2010/papers/0074/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",An Adaptive Integrative Ambient Agent Model  to Intervene in the Dynamics of Beliefs and Emotions,2010,talk,"Memon, Zulfiqar Ali"
73,https://mindmodeling.org/cogsci2010/papers/0074/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",An Adaptive Integrative Ambient Agent Model  to Intervene in the Dynamics of Beliefs and Emotions,2010,talk,"Treur, Jan"
74,https://mindmodeling.org/cogsci2010/papers/0075/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Proposing Artificial Subtle Expressions as an Intuitive Notification Methodology for Artificial Agents' Internal States,2010,talk,"Komatsu, Takanori"
74,https://mindmodeling.org/cogsci2010/papers/0075/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Proposing Artificial Subtle Expressions as an Intuitive Notification Methodology for Artificial Agents' Internal States,2010,talk,"Yamada, Seiji"
74,https://mindmodeling.org/cogsci2010/papers/0075/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Proposing Artificial Subtle Expressions as an Intuitive Notification Methodology for Artificial Agents' Internal States,2010,talk,"Kobayashi, Kazuki"
74,https://mindmodeling.org/cogsci2010/papers/0075/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Proposing Artificial Subtle Expressions as an Intuitive Notification Methodology for Artificial Agents' Internal States,2010,talk,"Funakoshi, Kotaro"
74,https://mindmodeling.org/cogsci2010/papers/0075/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Proposing Artificial Subtle Expressions as an Intuitive Notification Methodology for Artificial Agents' Internal States,2010,talk,"Nakano, Mikio"
75,https://mindmodeling.org/cogsci2010/papers/0076/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Experiments for Assessing Floating Reinstatement in Argument-based Reasoning,2010,talk,"Rahwan, Iyad"
75,https://mindmodeling.org/cogsci2010/papers/0076/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Experiments for Assessing Floating Reinstatement in Argument-based Reasoning,2010,talk,"Bonnefon, Jean-François"
75,https://mindmodeling.org/cogsci2010/papers/0076/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Experiments for Assessing Floating Reinstatement in Argument-based Reasoning,2010,talk,"Madakkatel, Mohammed Iqbal"
75,https://mindmodeling.org/cogsci2010/papers/0076/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Experiments for Assessing Floating Reinstatement in Argument-based Reasoning,2010,talk,"Awan, Ruqiyabi Naz"
75,https://mindmodeling.org/cogsci2010/papers/0076/index.html,"Social Cognition: Human-Robot Interaction (13:30, Thu Aug 12)",Experiments for Assessing Floating Reinstatement in Argument-based Reasoning,2010,talk,"Abdallah, Sherief"
76,https://mindmodeling.org/cogsci2010/papers/0077/index.html,"Education: Transfer (13:30, Thu Aug 12)",Optimizing Learning Environments: An Individual Difference Approach to Learning and Transfer,2010,talk,"Belenky, Daniel"
